month_start,segment,plan_name,acquisition_channel,opening_mrr,new_mrr,expansion_mrr,reactivation_mrr,contraction_mrr,churned_mrr,closing_mrr
2024-10-01,mid-market,Growth,Events,17437.87,1564.2,398.16,0.0,0.0,0.0,19400.23
2024-10-01,mid-market,Growth,Organic,29297.15,3002.0,0.0,0.0,0.0,0.0,32299.15
2024-10-01,mid-market,Growth,Outbound,27979.03,0.0,266.62,0.0,0.0,0.0,28245.65
2024-10-01,mid-market,Growth,Paid Search,51782.04,0.0,1016.37,0.0,0.0,0.0,52798.41
2024-10-01,mid-market,Growth,Partner,31273.34,4819.0,1015.94,0.0,479.92,0.0,36628.36
2024-10-01,mid-market,Starter,Events,2890.68,583.05,0.0,0.0,0.0,0.0,3473.73
2024-10-01,mid-market,Starter,Organic,6050.85,0.0,137.87,0.0,0.0,0.0,6188.72
2024-10-01,mid-market,Starter,Outbound,7313.76,195.0,0.0,0.0,48.75,0.0,7460.01
2024-10-01,mid-market,Starter,Paid Search,6819.99,0.0,0.0,0.0,0.0,0.0,6819.99
2024-10-01,mid-market,Starter,Partner,3998.97,0.0,0.0,0.0,48.75,195.0,3755.22
2024-10-01,smb,Enterprise,Events,79117.51,0.0,0.0,0.0,0.0,0.0,79117.51
2024-10-01,smb,Enterprise,Organic,44089.1,8642.0,0.0,0.0,0.0,0.0,52731.1
2024-10-01,smb,Enterprise,Outbound,89916.29,0.0,0.0,0.0,0.0,0.0,89916.29
2024-10-01,smb,Enterprise,Paid Search,107957.95,0.0,0.0,0.0,0.0,0.0,107957.95
2024-10-01,smb,Enterprise,Partner,114432.0,0.0,0.0,0.0,4369.42,0.0,110062.58
2024-10-01,smb,Growth,Events,39467.51,1185.0,1106.0,0.0,0.0,0.0,41758.51
2024-10-01,smb,Growth,Organic,30312.93,1564.2,604.71,0.0,0.0,0.0,32481.84
2024-10-01,smb,Growth,Outbound,32151.43,7907.9,0.0,0.0,319.95,0.0,39739.38
2024-10-01,smb,Growth,Paid Search,34056.9,6880.9,842.85,0.0,367.35,0.0,41413.3
2024-10-01,smb,Growth,Partner,35649.93,0.0,0.0,0.0,0.0,0.0,35649.93
2024-10-01,smb,Starter,Events,7129.32,195.0,0.0,0.0,0.0,234.0,7090.32
2024-10-01,smb,Starter,Organic,7297.01,663.0,0.0,0.0,0.0,0.0,7960.01
2024-10-01,smb,Starter,Outbound,8982.08,185.25,0.0,0.0,0.0,259.35,8907.98
2024-10-01,smb,Starter,Paid Search,7629.97,741.0,0.0,0.0,0.0,265.2,8105.77
2024-10-01,smb,Starter,Partner,9202.87,1353.3,0.0,0.0,0.0,0.0,10556.17
2024-11-01,enterprise,Enterprise,Events,39452.22,8344.0,0.0,0.0,0.0,0.0,47796.22
2024-11-01,enterprise,Enterprise,Organic,7375.5,0.0,0.0,0.0,0.0,0.0,7375.5
2024-11-01,enterprise,Enterprise,Outbound,26387.9,0.0,0.0,0.0,0.0,0.0,26387.9
2024-11-01,enterprise,Enterprise,Paid Search,7599.0,0.0,0.0,0.0,0.0,0.0,7599.0
2024-11-01,enterprise,Enterprise,Partner,28475.76,0.0,0.0,0.0,0.0,0.0,28475.76
2024-11-01,enterprise,Growth,Events,7707.24,0.0,0.0,0.0,575.91,0.0,7131.33
2024-11-01,enterprise,Growth,Organic,8248.82,2923.0,0.0,0.0,0.0,1842.91,9328.91
2024-11-01,enterprise,Growth,Outbound,8729.5,0.0,0.0,0.0,0.0,0.0,8729.5
2024-11-01,enterprise,Growth,Paid Search,9142.08,0.0,0.0,0.0,296.25,0.0,8845.83
2024-11-01,enterprise,Growth,Partner,4969.1,0.0,0.0,0.0,0.0,0.0,4969.1
2024-11-01,enterprise,Starter,Events,3568.66,0.0,0.0,0.0,0.0,0.0,3568.66
2024-11-01,enterprise,Starter,Organic,1651.65,0.0,0.0,0.0,0.0,0.0,1651.65
2024-11-01,enterprise,Starter,Outbound,2768.71,468.0,0.0,0.0,0.0,0.0,3236.71
2024-11-01,enterprise,Starter,Paid Search,2692.7,0.0,0.0,0.0,0.0,0.0,2692.7
2024-11-01,enterprise,Starter,Partner,1440.35,0.0,0.0,0.0,0.0,0.0,1440.35
2024-11-01,mid-market,Enterprise,Events,51494.7,15645.0,0.0,0.0,0.0,0.0,67139.7
2024-11-01,mid-market,Enterprise,Organic,48623.02,0.0,0.0,0.0,3974.73,0.0,44648.29
2024-11-01,mid-market,Enterprise,Outbound,96451.12,0.0,4460.7,0.0,0.0,5431.05,95480.77
2024-11-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2024-11-01,mid-market,Enterprise,Partner,97094.73,0.0,0.0,0.0,0.0,0.0,97094.73
2024-11-01,mid-market,Growth,Events,19400.23,0.0,0.0,0.0,0.0,0.0,19400.23
2024-11-01,mid-market,Growth,Organic,32299.15,2559.6,0.0,0.0,375.25,0.0,34483.5
2024-11-01,mid-market,Growth,Outbound,28245.65,0.0,0.0,0.0,0.0,0.0,28245.65
2024-11-01,mid-market,Growth,Paid Search,52798.41,0.0,2346.86,0.0,460.73,0.0,54684.54
2024-11-01,mid-market,Growth,Partner,36628.36,0.0,317.29,0.0,0.0,0.0,36945.65
2024-11-01,mid-market,Starter,Events,3473.73,195.0,0.0,0.0,0.0,0.0,3668.73
2024-11-01,mid-market,Starter,Organic,6188.72,0.0,138.06,0.0,68.25,0.0,6258.53
2024-11-01,mid-market,Starter,Outbound,7460.01,0.0,91.65,0.0,68.25,466.83,7016.58
2024-11-01,mid-market,Starter,Paid Search,6819.99,165.75,0.0,0.0,0.0,351.0,6634.74
2024-11-01,mid-market,Starter,Partner,3755.22,185.25,93.99,0.0,0.0,0.0,4034.46
2024-11-01,smb,Enterprise,Events,79117.51,0.0,0.0,0.0,0.0,0.0,79117.51
2024-11-01,smb,Enterprise,Organic,52731.1,8493.0,0.0,0.0,0.0,0.0,61224.1
2024-11-01,smb,Enterprise,Outbound,89916.29,0.0,0.0,0.0,0.0,0.0,89916.29
2024-11-01,smb,Enterprise,Paid Search,107957.95,7450.0,0.0,0.0,0.0,8612.2,106795.75
2024-11-01,smb,Enterprise,Partner,110062.58,20711.0,3129.0,0.0,3327.82,0.0,130574.76
2024-11-01,smb,Growth,Events,41758.51,4187.0,0.0,0.0,0.0,0.0,45945.51
2024-11-01,smb,Growth,Organic,32481.84,1501.0,0.0,0.0,0.0,0.0,33982.84
2024-11-01,smb,Growth,Outbound,39739.38,0.0,521.4,0.0,0.0,0.0,40260.78
2024-11-01,smb,Growth,Paid Search,41413.3,1141.55,567.38,0.0,0.0,0.0,43122.23
2024-11-01,smb,Growth,Partner,35649.93,6944.1,999.98,0.0,0.0,0.0,43594.01
2024-11-01,smb,Starter,Events,7090.32,0.0,200.85,0.0,0.0,0.0,7291.17
2024-11-01,smb,Starter,Organic,7960.01,333.45,0.0,0.0,66.69,0.0,8226.77
2024-11-01,smb,Starter,Outbound,8907.98,1054.95,230.88,0.0,0.0,0.0,10193.81
2024-11-01,smb,Starter,Paid Search,8105.77,0.0,68.25,0.0,0.0,589.68,7584.34
2024-11-01,smb,Starter,Partner,10556.17,604.5,137.48,0.0,0.0,0.0,11298.15
2024-12-01,enterprise,Enterprise,Events,47796.22,0.0,2920.4,0.0,0.0,0.0,50716.62
2024-12-01,enterprise,Enterprise,Organic,7375.5,27341.5,0.0,0.0,0.0,0.0,34717.0
2024-12-01,enterprise,Enterprise,Outbound,26387.9,0.0,3427.0,0.0,0.0,0.0,29814.9
2024-12-01,enterprise,Enterprise,Paid Search,7599.0,0.0,0.0,0.0,0.0,0.0,7599.0
2024-12-01,enterprise,Enterprise,Partner,28475.76,0.0,0.0,0.0,0.0,0.0,28475.76
2024-12-01,enterprise,Growth,Events,7131.33,0.0,0.0,0.0,0.0,0.0,7131.33
2024-12-01,enterprise,Growth,Organic,9328.91,0.0,0.0,0.0,0.0,0.0,9328.91
2024-12-01,enterprise,Growth,Outbound,8729.5,0.0,0.0,0.0,0.0,0.0,8729.5
2024-12-01,enterprise,Growth,Paid Search,8845.83,0.0,0.0,0.0,0.0,0.0,8845.83
2024-12-01,enterprise,Growth,Partner,4969.1,1185.0,0.0,0.0,0.0,0.0,6154.1
2024-12-01,enterprise,Starter,Events,3568.66,0.0,66.69,0.0,0.0,0.0,3635.35
2024-12-01,enterprise,Starter,Organic,1651.65,0.0,110.56,0.0,0.0,0.0,1762.21
2024-12-01,enterprise,Starter,Outbound,3236.71,0.0,52.65,0.0,0.0,0.0,3289.36
2024-12-01,enterprise,Starter,Paid Search,2692.7,581.1,0.0,0.0,0.0,0.0,3273.8
2024-12-01,enterprise,Starter,Partner,1440.35,185.25,0.0,0.0,0.0,0.0,1625.6
2024-12-01,mid-market,Enterprise,Events,67139.7,0.0,0.0,0.0,0.0,0.0,67139.7
2024-12-01,mid-market,Enterprise,Organic,44648.29,0.0,0.0,0.0,0.0,0.0,44648.29
2024-12-01,mid-market,Enterprise,Outbound,95480.77,8642.0,0.0,0.0,0.0,0.0,104122.77
2024-12-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2024-12-01,mid-market,Enterprise,Partner,97094.73,9685.0,0.0,0.0,0.0,0.0,106779.73
2024-12-01,mid-market,Growth,Events,19400.23,3294.3,0.0,0.0,391.05,0.0,22303.48
2024-12-01,mid-market,Growth,Organic,34483.5,0.0,470.05,0.0,0.0,0.0,34953.55
2024-12-01,mid-market,Growth,Outbound,28245.65,1066.5,237.0,0.0,0.0,0.0,29549.15
2024-12-01,mid-market,Growth,Paid Search,54684.54,7275.9,0.0,0.0,0.0,0.0,61960.44
2024-12-01,mid-market,Growth,Partner,36945.65,2061.9,912.45,0.0,0.0,0.0,39920.0
2024-12-01,mid-market,Starter,Events,3668.73,0.0,0.0,0.0,0.0,0.0,3668.73
2024-12-01,mid-market,Starter,Organic,6258.53,507.0,68.25,0.0,0.0,0.0,6833.78
2024-12-01,mid-market,Starter,Outbound,7016.58,0.0,0.0,0.0,93.24,0.0,6923.34
2024-12-01,mid-market,Starter,Paid Search,6634.74,0.0,0.0,0.0,0.0,0.0,6634.74
2024-12-01,mid-market,Starter,Partner,4034.46,259.35,122.85,0.0,81.05,0.0,4335.61
2024-12-01,smb,Enterprise,Events,79117.51,0.0,0.0,0.0,0.0,0.0,79117.51
2024-12-01,smb,Enterprise,Organic,61224.1,11607.1,0.0,0.0,0.0,0.0,72831.2
2024-12-01,smb,Enterprise,Outbound,89916.29,0.0,4630.92,0.0,0.0,0.0,94547.21
2024-12-01,smb,Enterprise,Paid Search,106795.75,0.0,0.0,0.0,4060.25,20517.3,82218.2
2024-12-01,smb,Enterprise,Partner,130574.76,0.0,0.0,0.0,0.0,0.0,130574.76
2024-12-01,smb,Growth,Events,45945.51,0.0,2315.69,0.0,0.0,4266.0,43995.2
2024-12-01,smb,Growth,Organic,33982.84,0.0,237.0,0.0,0.0,0.0,34219.84
2024-12-01,smb,Growth,Outbound,40260.78,1200.8,432.29,0.0,0.0,0.0,41893.87
2024-12-01,smb,Growth,Paid Search,43122.23,4309.45,0.0,0.0,296.25,0.0,47135.43
2024-12-01,smb,Growth,Partner,43594.01,0.0,0.0,0.0,586.57,0.0,43007.44
2024-12-01,smb,Starter,Events,7291.17,0.0,0.0,0.0,0.0,482.63,6808.54
2024-12-01,smb,Starter,Organic,8226.77,0.0,77.81,0.0,123.07,0.0,8181.51
2024-12-01,smb,Starter,Outbound,10193.81,0.0,49.14,0.0,58.5,0.0,10184.45
2024-12-01,smb,Starter,Paid Search,7584.34,573.3,0.0,0.0,97.5,0.0,8060.14
2024-12-01,smb,Starter,Partner,11298.15,776.1,322.36,0.0,87.75,0.0,12308.86
2025-01-01,enterprise,Enterprise,Events,50716.62,8776.1,0.0,0.0,0.0,0.0,59492.72
2025-01-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-01-01,enterprise,Enterprise,Outbound,29814.9,0.0,0.0,0.0,0.0,0.0,29814.9
2025-01-01,enterprise,Enterprise,Paid Search,7599.0,10877.0,0.0,0.0,0.0,0.0,18476.0
2025-01-01,enterprise,Enterprise,Partner,28475.76,8634.55,0.0,0.0,0.0,0.0,37110.31
2025-01-01,enterprise,Growth,Events,7131.33,0.0,0.0,0.0,0.0,0.0,7131.33
2025-01-01,enterprise,Growth,Organic,9328.91,0.0,0.0,0.0,0.0,0.0,9328.91
2025-01-01,enterprise,Growth,Outbound,8729.5,0.0,0.0,0.0,0.0,0.0,8729.5
2025-01-01,enterprise,Growth,Paid Search,8845.83,1880.2,622.12,0.0,0.0,0.0,11348.15
2025-01-01,enterprise,Growth,Partner,6154.1,2571.45,0.0,0.0,0.0,0.0,8725.55
2025-01-01,enterprise,Starter,Events,3635.35,0.0,80.03,0.0,0.0,0.0,3715.38
2025-01-01,enterprise,Starter,Organic,1762.21,0.0,0.0,0.0,0.0,0.0,1762.21
2025-01-01,enterprise,Starter,Outbound,3289.36,390.0,0.0,0.0,0.0,0.0,3679.36
2025-01-01,enterprise,Starter,Paid Search,3273.8,0.0,94.97,0.0,0.0,0.0,3368.77
2025-01-01,enterprise,Starter,Partner,1625.6,0.0,0.0,0.0,0.0,480.17,1145.43
2025-01-01,mid-market,Enterprise,Events,67139.7,0.0,0.0,0.0,0.0,0.0,67139.7
2025-01-01,mid-market,Enterprise,Organic,44648.29,0.0,0.0,0.0,0.0,0.0,44648.29
2025-01-01,mid-market,Enterprise,Outbound,104122.77,0.0,0.0,0.0,0.0,0.0,104122.77
2025-01-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-01-01,mid-market,Enterprise,Partner,106779.73,0.0,0.0,0.0,0.0,0.0,106779.73
2025-01-01,mid-market,Growth,Events,22303.48,0.0,1251.67,0.0,0.0,0.0,23555.15
2025-01-01,mid-market,Growth,Organic,34953.55,1007.25,0.0,0.0,474.0,0.0,35486.8
2025-01-01,mid-market,Growth,Outbound,29549.15,0.0,237.0,0.0,0.0,0.0,29786.15
2025-01-01,mid-market,Growth,Paid Search,61960.44,1880.2,726.8,0.0,0.0,0.0,64567.44
2025-01-01,mid-market,Growth,Partner,39920.0,0.0,426.6,0.0,0.0,0.0,40346.6
2025-01-01,mid-market,Starter,Events,3668.73,296.4,0.0,0.0,87.75,0.0,3877.38
2025-01-01,mid-market,Starter,Organic,6833.78,195.0,0.0,0.0,0.0,0.0,7028.78
2025-01-01,mid-market,Starter,Outbound,6923.34,222.3,88.45,0.0,0.0,234.0,7000.09
2025-01-01,mid-market,Starter,Paid Search,6634.74,596.7,85.99,0.0,46.31,0.0,7271.12
2025-01-01,mid-market,Starter,Partner,4335.61,819.0,0.0,0.0,0.0,0.0,5154.61
2025-01-01,smb,Enterprise,Events,79117.51,10757.8,2628.36,0.0,4173.86,0.0,88329.81
2025-01-01,smb,Enterprise,Organic,72831.2,0.0,0.0,0.0,0.0,0.0,72831.2
2025-01-01,smb,Enterprise,Outbound,94547.21,0.0,0.0,0.0,0.0,0.0,94547.21
2025-01-01,smb,Enterprise,Paid Search,82218.2,0.0,1931.04,0.0,0.0,0.0,84149.24
2025-01-01,smb,Enterprise,Partner,130574.76,0.0,4297.16,0.0,0.0,0.0,134871.92
2025-01-01,smb,Growth,Events,43995.2,2026.35,763.73,0.0,0.0,0.0,46785.28
2025-01-01,smb,Growth,Organic,34219.84,3397.0,1555.59,0.0,1751.52,2251.5,35169.41
2025-01-01,smb,Growth,Outbound,41893.87,1264.0,0.0,0.0,0.0,0.0,43157.87
2025-01-01,smb,Growth,Paid Search,47135.43,0.0,0.0,0.0,0.0,0.0,47135.43
2025-01-01,smb,Growth,Partner,43007.44,0.0,0.0,0.0,0.0,2184.19,40823.25
2025-01-01,smb,Starter,Events,6808.54,0.0,54.6,0.0,0.0,0.0,6863.14
2025-01-01,smb,Starter,Organic,8181.51,0.0,84.24,0.0,75.03,0.0,8190.72
2025-01-01,smb,Starter,Outbound,10184.45,195.0,152.49,0.0,0.0,298.35,10233.59
2025-01-01,smb,Starter,Paid Search,8060.14,393.9,0.0,0.0,0.0,0.0,8454.04
2025-01-01,smb,Starter,Partner,12308.86,156.0,81.22,0.0,71.08,210.6,12264.4
2025-02-01,enterprise,Enterprise,Events,59492.72,0.0,0.0,0.0,0.0,0.0,59492.72
2025-02-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-02-01,enterprise,Enterprise,Outbound,29814.9,0.0,0.0,0.0,0.0,0.0,29814.9
2025-02-01,enterprise,Enterprise,Paid Search,18476.0,0.0,0.0,0.0,0.0,0.0,18476.0
2025-02-01,enterprise,Enterprise,Partner,37110.31,0.0,0.0,0.0,0.0,0.0,37110.31
2025-02-01,enterprise,Growth,Events,7131.33,1975.0,0.0,0.0,0.0,0.0,9106.33
2025-02-01,enterprise,Growth,Organic,9328.91,0.0,0.0,0.0,379.94,0.0,8948.97
2025-02-01,enterprise,Growth,Outbound,8729.5,0.0,0.0,0.0,0.0,0.0,8729.5
2025-02-01,enterprise,Growth,Paid Search,11348.15,0.0,311.06,0.0,470.05,0.0,11189.16
2025-02-01,enterprise,Growth,Partner,8725.55,1580.0,414.75,0.0,0.0,0.0,10720.3
2025-02-01,enterprise,Starter,Events,3715.38,0.0,0.0,0.0,0.0,0.0,3715.38
2025-02-01,enterprise,Starter,Organic,1762.21,0.0,0.0,0.0,0.0,0.0,1762.21
2025-02-01,enterprise,Starter,Outbound,3679.36,312.0,174.33,0.0,0.0,0.0,4165.69
2025-02-01,enterprise,Starter,Paid Search,3368.77,0.0,0.0,0.0,0.0,0.0,3368.77
2025-02-01,enterprise,Starter,Partner,1145.43,0.0,0.0,0.0,0.0,0.0,1145.43
2025-02-01,mid-market,Enterprise,Events,67139.7,0.0,0.0,0.0,0.0,0.0,67139.7
2025-02-01,mid-market,Enterprise,Organic,44648.29,0.0,0.0,0.0,0.0,0.0,44648.29
2025-02-01,mid-market,Enterprise,Outbound,104122.77,0.0,0.0,0.0,2045.02,0.0,102077.75
2025-02-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-02-01,mid-market,Enterprise,Partner,106779.73,10877.0,0.0,0.0,0.0,0.0,117656.73
2025-02-01,mid-market,Growth,Events,23555.15,0.0,0.0,0.0,0.0,0.0,23555.15
2025-02-01,mid-market,Growth,Organic,35486.8,0.0,0.0,0.0,0.0,1481.25,34005.55
2025-02-01,mid-market,Growth,Outbound,29786.15,0.0,0.0,0.0,0.0,0.0,29786.15
2025-02-01,mid-market,Growth,Paid Search,64567.44,3397.0,0.0,0.0,923.26,0.0,67041.18
2025-02-01,mid-market,Growth,Partner,40346.6,0.0,237.0,0.0,0.0,0.0,40583.6
2025-02-01,mid-market,Starter,Events,3877.38,0.0,68.25,0.0,0.0,0.0,3945.63
2025-02-01,mid-market,Starter,Organic,7028.78,0.0,143.91,0.0,52.65,0.0,7120.04
2025-02-01,mid-market,Starter,Outbound,7000.09,0.0,39.0,0.0,0.0,0.0,7039.09
2025-02-01,mid-market,Starter,Paid Search,7271.12,0.0,0.0,0.0,129.19,0.0,7141.93
2025-02-01,mid-market,Starter,Partner,5154.61,0.0,42.12,0.0,78.98,0.0,5117.75
2025-02-01,smb,Enterprise,Events,88329.81,0.0,0.0,0.0,0.0,0.0,88329.81
2025-02-01,smb,Enterprise,Organic,72831.2,0.0,4276.3,0.0,0.0,0.0,77107.5
2025-02-01,smb,Enterprise,Outbound,94547.21,0.0,4743.04,0.0,0.0,0.0,99290.25
2025-02-01,smb,Enterprise,Paid Search,84149.24,9118.8,0.0,0.0,0.0,0.0,93268.04
2025-02-01,smb,Enterprise,Partner,134871.92,0.0,2831.0,0.0,2618.67,0.0,135084.25
2025-02-01,smb,Growth,Events,46785.28,0.0,1315.0,0.0,0.0,0.0,48100.28
2025-02-01,smb,Growth,Organic,35169.41,0.0,582.83,0.0,0.0,0.0,35752.24
2025-02-01,smb,Growth,Outbound,43157.87,3752.5,525.35,0.0,0.0,0.0,47435.72
2025-02-01,smb,Growth,Paid Search,47135.43,1185.0,553.0,0.0,0.0,0.0,48873.43
2025-02-01,smb,Growth,Partner,40823.25,1501.0,1291.65,0.0,0.0,0.0,43615.9
2025-02-01,smb,Starter,Events,6863.14,165.75,0.0,0.0,92.14,0.0,6936.75
2025-02-01,smb,Starter,Organic,8190.72,390.0,122.85,0.0,87.75,870.09,7745.73
2025-02-01,smb,Starter,Outbound,10233.59,351.0,0.0,0.0,0.0,0.0,10584.59
2025-02-01,smb,Starter,Paid Search,8454.04,351.0,215.67,0.0,73.12,0.0,8947.59
2025-02-01,smb,Starter,Partner,12264.4,0.0,366.01,0.0,0.0,210.6,12419.81
2025-03-01,enterprise,Enterprise,Events,59492.72,0.0,2252.88,0.0,0.0,0.0,61745.6
2025-03-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-03-01,enterprise,Enterprise,Outbound,29814.9,8046.0,0.0,0.0,0.0,0.0,37860.9
2025-03-01,enterprise,Enterprise,Paid Search,18476.0,0.0,2175.4,0.0,0.0,0.0,20651.4
2025-03-01,enterprise,Enterprise,Partner,37110.31,0.0,0.0,0.0,0.0,0.0,37110.31
2025-03-01,enterprise,Growth,Events,9106.33,0.0,237.0,0.0,0.0,0.0,9343.33
2025-03-01,enterprise,Growth,Organic,8948.97,0.0,0.0,0.0,0.0,0.0,8948.97
2025-03-01,enterprise,Growth,Outbound,8729.5,0.0,0.0,0.0,0.0,0.0,8729.5
2025-03-01,enterprise,Growth,Paid Search,11189.16,0.0,0.0,0.0,0.0,0.0,11189.16
2025-03-01,enterprise,Growth,Partner,10720.3,0.0,312.84,0.0,0.0,0.0,11033.14
2025-03-01,enterprise,Starter,Events,3715.38,351.0,130.65,0.0,0.0,0.0,4197.03
2025-03-01,enterprise,Starter,Organic,1762.21,0.0,0.0,0.0,0.0,0.0,1762.21
2025-03-01,enterprise,Starter,Outbound,4165.69,0.0,46.8,0.0,0.0,0.0,4212.49
2025-03-01,enterprise,Starter,Paid Search,3368.77,195.0,39.0,0.0,0.0,273.0,3329.77
2025-03-01,enterprise,Starter,Partner,1145.43,0.0,0.0,0.0,0.0,0.0,1145.43
2025-03-01,mid-market,Enterprise,Events,67139.7,0.0,2205.2,0.0,0.0,0.0,69344.9
2025-03-01,mid-market,Enterprise,Organic,44648.29,6332.5,0.0,0.0,0.0,0.0,50980.79
2025-03-01,mid-market,Enterprise,Outbound,102077.75,0.0,0.0,0.0,0.0,0.0,102077.75
2025-03-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-03-01,mid-market,Enterprise,Partner,117656.73,0.0,0.0,0.0,0.0,0.0,117656.73
2025-03-01,mid-market,Growth,Events,23555.15,0.0,0.0,0.0,0.0,2370.0,21185.15
2025-03-01,mid-market,Growth,Organic,34005.55,2081.65,530.88,0.0,0.0,2559.6,34058.48
2025-03-01,mid-market,Growth,Outbound,29786.15,0.0,0.0,0.0,0.0,0.0,29786.15
2025-03-01,mid-market,Growth,Paid Search,67041.18,0.0,568.8,0.0,0.0,0.0,67609.98
2025-03-01,mid-market,Growth,Partner,40583.6,2765.0,0.0,0.0,0.0,0.0,43348.6
2025-03-01,mid-market,Starter,Events,3945.63,0.0,35.1,0.0,0.0,0.0,3980.73
2025-03-01,mid-market,Starter,Organic,7120.04,0.0,0.0,0.0,0.0,0.0,7120.04
2025-03-01,mid-market,Starter,Outbound,7039.09,0.0,0.0,0.0,48.75,0.0,6990.34
2025-03-01,mid-market,Starter,Paid Search,7141.93,0.0,0.0,0.0,0.0,0.0,7141.93
2025-03-01,mid-market,Starter,Partner,5117.75,1053.0,0.0,0.0,170.43,0.0,6000.32
2025-03-01,smb,Enterprise,Events,88329.81,16315.5,0.0,0.0,0.0,0.0,104645.31
2025-03-01,smb,Enterprise,Organic,77107.5,6317.6,2413.8,0.0,0.0,0.0,85838.9
2025-03-01,smb,Enterprise,Outbound,99290.25,13447.25,5495.57,0.0,0.0,0.0,118233.07
2025-03-01,smb,Enterprise,Paid Search,93268.04,0.0,0.0,0.0,0.0,0.0,93268.04
2025-03-01,smb,Enterprise,Partner,135084.25,0.0,0.0,0.0,0.0,0.0,135084.25
2025-03-01,smb,Growth,Events,48100.28,3839.4,863.08,0.0,0.0,0.0,52802.76
2025-03-01,smb,Growth,Organic,35752.24,0.0,0.0,0.0,0.0,0.0,35752.24
2025-03-01,smb,Growth,Outbound,47435.72,0.0,2477.44,0.0,0.0,0.0,49913.16
2025-03-01,smb,Growth,Paid Search,48873.43,0.0,1496.46,0.0,0.0,1185.0,49184.89
2025-03-01,smb,Growth,Partner,43615.9,2176.45,490.59,0.0,0.0,0.0,46282.94
2025-03-01,smb,Starter,Events,6936.75,561.6,72.93,0.0,0.0,0.0,7571.28
2025-03-01,smb,Starter,Organic,7745.73,0.0,134.55,0.0,92.3,0.0,7787.98
2025-03-01,smb,Starter,Outbound,10584.59,351.0,37.05,0.0,0.0,0.0,10972.64
2025-03-01,smb,Starter,Paid Search,8947.59,990.6,0.0,0.0,78.0,219.38,9640.81
2025-03-01,smb,Starter,Partner,12419.81,185.25,0.0,0.0,0.0,1023.75,11581.31
2025-04-01,enterprise,Enterprise,Events,61745.6,0.0,0.0,0.0,0.0,0.0,61745.6
2025-04-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-04-01,enterprise,Enterprise,Outbound,37860.9,0.0,0.0,0.0,0.0,0.0,37860.9
2025-04-01,enterprise,Enterprise,Paid Search,20651.4,0.0,0.0,0.0,0.0,0.0,20651.4
2025-04-01,enterprise,Enterprise,Partner,37110.31,0.0,0.0,0.0,0.0,0.0,37110.31
2025-04-01,enterprise,Growth,Events,9343.33,2212.0,0.0,0.0,0.0,0.0,11555.33
2025-04-01,enterprise,Growth,Organic,8948.97,1659.0,0.0,0.0,0.0,0.0,10607.97
2025-04-01,enterprise,Growth,Outbound,8729.5,0.0,0.0,0.0,0.0,0.0,8729.5
2025-04-01,enterprise,Growth,Paid Search,11189.16,0.0,0.0,0.0,0.0,0.0,11189.16
2025-04-01,enterprise,Growth,Partner,11033.14,0.0,237.0,0.0,0.0,0.0,11270.14
2025-04-01,enterprise,Starter,Events,4197.03,0.0,0.0,0.0,0.0,0.0,4197.03
2025-04-01,enterprise,Starter,Organic,1762.21,0.0,0.0,0.0,0.0,0.0,1762.21
2025-04-01,enterprise,Starter,Outbound,4212.49,0.0,0.0,0.0,0.0,0.0,4212.49
2025-04-01,enterprise,Starter,Paid Search,3329.77,0.0,0.0,0.0,0.0,0.0,3329.77
2025-04-01,enterprise,Starter,Partner,1145.43,0.0,0.0,0.0,0.0,0.0,1145.43
2025-04-01,mid-market,Enterprise,Events,69344.9,0.0,0.0,0.0,5112.56,0.0,64232.34
2025-04-01,mid-market,Enterprise,Organic,50980.79,0.0,0.0,0.0,0.0,0.0,50980.79
2025-04-01,mid-market,Enterprise,Outbound,102077.75,11026.0,0.0,0.0,0.0,0.0,113103.75
2025-04-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-04-01,mid-market,Enterprise,Partner,117656.73,0.0,0.0,0.0,4738.2,0.0,112918.53
2025-04-01,mid-market,Growth,Events,21185.15,0.0,0.0,0.0,0.0,0.0,21185.15
2025-04-01,mid-market,Growth,Organic,34058.48,1990.8,0.0,0.0,0.0,0.0,36049.28
2025-04-01,mid-market,Growth,Outbound,29786.15,0.0,0.0,0.0,0.0,0.0,29786.15
2025-04-01,mid-market,Growth,Paid Search,67609.98,0.0,1384.17,0.0,2290.44,0.0,66703.71
